ref_mol	ref_frame	mol	frame	   rmsd
      0	       12	  0	   33	  2.989
      0	       12	  0	   34	  2.917
      0	       12	  0	   35	  2.902
      0	       12	  0	   36	  2.866
      0	       12	  0	   37	  3.014
      0	       12	  0	   38	  2.688
      0	       12	  0	   39	  2.089
      0	       12	  0	   40	  3.107
      0	       12	  0	   41	  2.595
      0	       12	  0	   42	  2.960
      0	       12	  0	   43	  2.875
      0	       12	  0	   44	  3.174
      0	       12	  0	   45	  3.009
      0	       12	  0	   46	  2.959
      0	       12	  0	   47	  2.925
      0	       12	  0	   48	  3.152
      0	       12	  0	   49	  2.623
      0	       12	  0	   50	  2.546
      0	       12	  0	   51	  2.960
      0	       12	  0	   52	  2.468
      0	       12	  0	   53	  2.879
      0	       12	  0	   54	  2.998
      0	       12	  0	   55	  2.877
      0	       12	  0	   56	  3.056
      0	       12	  0	   57	  2.959
      0	       12	  0	   58	  2.921
      0	       12	  0	   59	  2.343
      0	       12	  0	   60	  2.873
      0	       12	  0	   61	  3.216
      0	       12	  0	   62	  2.963
      0	       12	  0	   63	  1.775
      0	       12	  0	   64	  2.959
      0	       12	  0	   65	  2.849
      0	       12	  0	   66	  2.762
      0	       12	  0	   67	  3.158
      0	       12	  0	   68	  3.197
      0	       12	  0	   69	  2.821
      0	       12	  0	   70	  2.894
      0	       12	  0	   71	  3.093
      0	       12	  0	   72	  2.856
      0	       12	  0	   73	  2.865
      0	       12	  0	   74	  3.062
      0	       12	  0	   75	  2.773
      0	       12	  0	   76	  2.905
      0	       12	  0	   77	  3.076
      0	       12	  0	   78	  2.621
      0	       12	  0	   79	  3.064
      0	       12	  0	   80	  2.780
      0	       12	  0	   81	  1.631
      0	       12	  0	   82	  2.966
      0	       12	  0	   83	  2.854
      0	       12	  0	   84	  2.615
      0	       12	  0	   85	  2.976
      0	       12	  0	   86	  3.112
      0	       12	  0	   87	  2.934
      0	       12	  0	   88	  3.196
      0	       12	  0	   89	  3.015
      0	       12	  0	   90	  2.940
      0	       12	  0	   91	  2.042
      0	       12	  0	   92	  2.984
      0	       12	  0	   93	  2.852
      0	       12	  0	   94	  3.000
      0	       12	  0	   95	  2.736
      0	       12	  0	   96	  2.766
      0	       12	  0	   97	  2.620
      0	       12	  0	   98	  3.293
      0	       12	  0	   99	  2.994
      0	       12	  1	    0	  2.887
      0	       12	  1	    1	  2.599
      0	       12	  1	    2	  2.911
      0	       12	  1	    3	  3.045
      0	       12	  1	    4	  3.003
      0	       12	  1	    5	  2.743
      0	       12	  1	    6	  3.571
      0	       12	  1	    7	  2.853
      0	       12	  1	    8	  3.152
      0	       12	  1	    9	  3.688
      0	       12	  1	   10	  3.018
      0	       12	  1	   11	  3.087
      0	       12	  1	   12	  3.533
      0	       12	  1	   13	  3.406
      0	       12	  1	   14	  2.973
      0	       12	  1	   15	  3.453
      0	       12	  1	   16	  3.481
      0	       12	  1	   17	  3.361
      0	       12	  1	   18	  3.341
      0	       12	  1	   19	  2.951
      0	       12	  1	   20	  2.890
      0	       12	  1	   21	  3.458
      0	       12	  1	   22	  2.884
      0	       12	  1	   23	  3.638
      0	       12	  1	   24	  3.123
      0	       12	  1	   25	  3.009
      0	       12	  1	   26	  3.251
      0	       12	  1	   27	  2.765
      0	       12	  1	   28	  2.841
      0	       12	  1	   29	  3.018
      0	       12	  1	   30	  3.064
      0	       12	  1	   31	  2.957
      0	       12	  1	   32	  3.368
      0	       12	  1	   33	  3.132
      0	       12	  1	   34	  3.036
      0	       12	  1	   35	  2.983
      0	       12	  1	   36	  3.449
      0	       12	  1	   37	  3.257
      0	       12	  1	   38	  3.208
      0	       12	  1	   39	  3.555
      0	       12	  1	   40	  3.009
      0	       12	  1	   41	  3.405
      0	       12	  1	   42	  2.899
      0	       12	  1	   43	  3.557
      0	       12	  1	   44	  2.836
      0	       12	  1	   45	  2.602
      0	       12	  1	   46	  2.803
      0	       12	  1	   47	  3.057
      0	       12	  1	   48	  3.944
      0	       12	  1	   49	  3.258
      0	       12	  1	   50	  3.575
      0	       12	  1	   51	  3.334
      0	       12	  1	   52	  2.823
      0	       12	  1	   53	  2.658
      0	       12	  1	   54	  3.023
      0	       12	  1	   55	  3.308
      0	       12	  1	   56	  2.986
      0	       12	  1	   57	  4.347
      0	       12	  1	   58	  3.143
      0	       12	  1	   59	  2.865
      0	       12	  1	   60	  3.132
      0	       12	  1	   61	  3.074
      0	       12	  1	   62	  3.450
      0	       12	  1	   63	  3.446
      0	       12	  1	   64	  2.892
      0	       12	  1	   65	  3.014
      0	       12	  1	   66	  3.040
      0	       12	  1	   67	  2.854
      0	       12	  1	   68	  3.533
      0	       12	  1	   69	  3.142
      0	       12	  1	   70	  2.996
      0	       12	  1	   71	  3.003
      0	       12	  1	   72	  3.347
      0	       12	  1	   73	  2.975
      0	       12	  1	   74	  3.495
      0	       12	  1	   75	  3.004
      0	       12	  1	   76	  2.982
      0	       12	  1	   77	  3.058
      0	       12	  1	   78	  4.065
      0	       12	  1	   79	  3.064
      0	       12	  1	   80	  3.209
      0	       12	  1	   81	  2.975
      0	       12	  1	   82	  3.241
      0	       12	  1	   83	  2.918
      0	       12	  1	   84	  2.790
      0	       12	  1	   85	  3.263
      0	       12	  1	   86	  3.389
      0	       12	  1	   87	  3.498
      0	       12	  1	   88	  2.822
      0	       12	  1	   89	  3.108
      0	       12	  1	   90	  3.203
      0	       12	  1	   91	  3.293
      0	       12	  1	   92	  2.846
      0	       12	  1	   93	  3.465
      0	       12	  1	   94	  3.409
      0	       12	  1	   95	  3.481
      0	       12	  1	   96	  3.462
      0	       12	  1	   97	  3.540
      0	       12	  1	   98	  2.913
      0	       12	  1	   99	  3.582
      0	       13	  0	    0	  2.084
      0	       13	  0	    1	  2.395
      0	       13	  0	    2	  2.581
      0	       13	  0	    3	  2.794
      0	       13	  0	    4	  2.051
      0	       13	  0	    5	  1.644
      0	       13	  0	    6	  1.966
      0	       13	  0	    7	  2.907
      0	       13	  0	    8	  1.801
      0	       13	  0	    9	  1.742
      0	       13	  0	   10	  1.716
      0	       13	  0	   11	  1.805
      0	       13	  0	   12	  2.967
      0	       13	  0	   14	  1.590
      0	       13	  0	   15	  2.173
      0	       13	  0	   16	  3.140
      0	       13	  0	   17	  1.875
      0	       13	  0	   18	  1.546
      0	       13	  0	   19	  2.081
      0	       13	  0	   20	  1.773
      0	       13	  0	   21	  1.850
      0	       13	  0	   22	  3.134
      0	       13	  0	   23	  2.596
      0	       13	  0	   24	  2.152
      0	       13	  0	   25	  2.279
      0	       13	  0	   26	  2.135
      0	       13	  0	   27	  2.709
      0	       13	  0	   28	  3.494
      0	       13	  0	   29	  1.966
      0	       13	  0	   30	  1.742
      0	       13	  0	   31	  1.904
      0	       13	  0	   32	  1.570
      0	       13	  0	   33	  2.057
      0	       13	  0	   34	  1.987
      0	       13	  0	   35	  2.031
      0	       13	  0	   36	  1.897
      0	       13	  0	   37	  1.482
      0	       13	  0	   38	  2.205
      0	       13	  0	   39	  2.918
      0	       13	  0	   40	  1.351
      0	       13	  0	   41	  1.963
      0	       13	  0	   42	  1.961
      0	       13	  0	   43	  2.794
      0	       13	  0	   44	  1.246
      0	       13	  0	   45	  1.888
      0	       13	  0	   46	  1.748
      0	       13	  0	   47	  2.832
      0	       13	  0	   48	  1.993
      0	       13	  0	   49	  2.122
      0	       13	  0	   50	  2.787
      0	       13	  0	   51	  2.090
      0	       13	  0	   52	  2.700
      0	       13	  0	   53	  1.900
      0	       13	  0	   54	  1.844
      0	       13	  0	   55	  1.831
      0	       13	  0	   56	  2.367
      0	       13	  0	   57	  2.006
      0	       13	  0	   58	  1.784
      0	       13	  0	   59	  2.678
      0	       13	  0	   60	  1.789
      0	       13	  0	   61	  2.148
      0	       13	  0	   62	  1.628
      0	       13	  0	   63	  2.797
      0	       13	  0	   64	  2.288
      0	       13	  0	   65	  2.467
      0	       13	  0	   66	  1.968
      0	       13	  0	   67	  2.761
      0	       13	  0	   68	  2.157
      0	       13	  0	   69	  1.787
      0	       13	  0	   70	  2.155
      0	       13	  0	   71	  1.924
      0	       13	  0	   72	  2.069
      0	       13	  0	   73	  1.951
      0	       13	  0	   74	  1.713
      0	       13	  0	   75	  1.774
      0	       13	  0	   76	  1.883
      0	       13	  0	   77	  1.503
      0	       13	  0	   78	  2.083
      0	       13	  0	   79	  2.667
      0	       13	  0	   80	  2.001
      0	       13	  0	   81	  2.760
      0	       13	  0	   82	  2.121
      0	       13	  0	   83	  1.586
      0	       13	  0	   84	  1.816
      0	       13	  0	   85	  1.753
      0	       13	  0	   86	  1.535
      0	       13	  0	   87	  2.412
      0	       13	  0	   88	  1.993
      0	       13	  0	   89	  2.755
      0	       13	  0	   90	  1.573
      0	       13	  0	   91	  2.920
      0	       13	  0	   92	  1.455
      0	       13	  0	   93	  1.919
      0	       13	  0	   94	  2.087
      0	       13	  0	   95	  3.104
      0	       13	  0	   96	  2.368
      0	       13	  0	   97	  2.051
      0	       13	  0	   98	  2.418
      0	       13	  0	   99	  1.937
      0	       13	  1	    0	  2.927
      0	       13	  1	    1	  2.695
      0	       13	  1	    2	  2.728
      0	       13	  1	    3	  2.832
      0	       13	  1	    4	  3.046
      0	       13	  1	    5	  2.630
      0	       13	  1	    6	  2.883
      0	       13	  1	    7	  2.580
      0	       13	  1	    8	  3.030
      0	       13	  1	    9	  2.925
      0	       13	  1	   10	  2.801
      0	       13	  1	   11	  3.373
      0	       13	  1	   12	  2.763
      0	       13	  1	   13	  2.691
      0	       13	  1	   14	  3.025
      0	       13	  1	   15	  2.887
      0	       13	  1	   16	  2.763
      0	       13	  1	   17	  2.963
      0	       13	  1	   18	  2.669
      0	       13	  1	   19	  3.192
      0	       13	  1	   20	  2.562
      0	       13	  1	   21	  2.762
      0	       13	  1	   22	  2.951
      0	       13	  1	   23	  2.965
      0	       13	  1	   24	  2.212
      0	       13	  1	   25	  2.713
      0	       13	  1	   26	  2.450
      0	       13	  1	   27	  3.057
      0	       13	  1	   28	  2.597
      0	       13	  1	   29	  2.847
      0	       13	  1	   30	  2.955
      0	       13	  1	   31	  2.998
      0	       13	  1	   32	  2.732
      0	       13	  1	   33	  2.909
      0	       13	  1	   34	  2.697
      0	       13	  1	   35	  3.015
      0	       13	  1	   36	  2.749
      0	       13	  1	   37	  3.412
      0	       13	  1	   38	  2.068
      0	       13	  1	   39	  2.842
      0	       13	  1	   40	  2.757
      0	       13	  1	   41	  2.626
      0	       13	  1	   42	  2.631
      0	       13	  1	   43	  2.725
      0	       13	  1	   44	  2.556
      0	       13	  1	   45	  2.571
      0	       13	  1	   46	  2.689
      0	       13	  1	   47	  2.769
      0	       13	  1	   48	  3.222
      0	       13	  1	   49	  2.711
      0	       13	  1	   50	  2.743
      0	       13	  1	   51	  3.287
      0	       13	  1	   52	  2.802
      0	       13	  1	   53	  2.861
      0	       13	  1	   54	  1.994
      0	       13	  1	   55	  3.156
      0	       13	  1	   56	  1.967
      0	       13	  1	   57	  3.639
      0	       13	  1	   58	  2.615
      0	       13	  1	   59	  2.782
      0	       13	  1	   60	  2.989
      0	       13	  1	   61	  3.161
      0	       13	  1	   62	  2.748
      0	       13	  1	   63	  2.657
      0	       13	  1	   64	  2.856
      0	       13	  1	   65	  2.598
      0	       13	  1	   66	  2.923
      0	       13	  1	   67	  3.071
      0	       13	  1	   68	  2.900
      0	       13	  1	   69	  2.107
      0	       13	  1	   70	  2.800
      0	       13	  1	   71	  1.883
      0	       13	  1	   72	  2.760
      0	       13	  1	   73	  2.605
      0	       13	  1	   74	  2.795
      0	       13	  1	   75	  2.765
      0	       13	  1	   76	  3.202
      0	       13	  1	   77	  3.046
      0	       13	  1	   78	  3.276
      0	       13	  1	   79	  2.804
      0	       13	  1	   80	  2.836
      0	       13	  1	   81	  1.727
      0	       13	  1	   82	  3.015
      0	       13	  1	   83	  2.072
      0	       13	  1	   84	  3.051
      0	       13	  1	   85	  3.525
      0	       13	  1	   86	  2.747
      0	       13	  1	   87	  2.892
      0	       13	  1	   88	  2.470
      0	       13	  1	   89	  2.737
      0	       13	  1	   90	  2.804
      0	       13	  1	   91	  3.023
      0	       13	  1	   92	  3.173
      0	       13	  1	   93	  2.748
      0	       13	  1	   94	  2.780
      0	       13	  1	   95	  2.796
      0	       13	  1	   96	  2.700
      0	       13	  1	   97	  2.898
      0	       13	  1	   98	  2.995
      0	       13	  1	   99	  3.002
      0	       14	  0	    0	  2.006
      0	       14	  0	    1	  2.230
      0	       14	  0	    2	  2.942
      0	       14	  0	    3	  3.036
      0	       14	  0	    4	  1.788
      0	       14	  0	    5	  1.576
      0	       14	  0	    6	  1.566
      0	       14	  0	    7	  3.101
      0	       14	  0	    8	  1.679
      0	       14	  0	    9	  1.522
      0	       14	  0	   10	  1.613
      0	       14	  0	   11	  1.387
      0	       14	  0	   12	  3.251
      0	       14	  0	   13	  1.590
      0	       14	  0	   15	  1.907
      0	       14	  0	   16	  3.259
      0	       14	  0	   17	  1.588
      0	       14	  0	   18	  1.455
      0	       14	  0	   19	  2.009
      0	       14	  0	   20	  1.648
      0	       14	  0	   21	  1.933
      0	       14	  0	   22	  3.182
      0	       14	  0	   23	  2.887
      0	       14	  0	   24	  1.781
      0	       14	  0	   25	  2.166
      0	       14	  0	   26	  1.695
      0	       14	  0	   27	  2.965
      0	       14	  0	   28	  3.813
      0	       14	  0	   29	  1.918
      0	       14	  0	   30	  1.757
      0	       14	  0	   31	  1.594
      0	       14	  0	   32	  1.571
      0	       14	  0	   33	  1.810
      0	       14	  0	   34	  1.863
      0	       14	  0	   35	  1.885
      0	       14	  0	   36	  1.635
      0	       14	  0	   37	  1.364
      0	       14	  0	   38	  2.373
      0	       14	  0	   39	  3.191
      0	       14	  0	   40	  1.805
      0	       14	  0	   41	  1.897
      0	       14	  0	   42	  1.589
      0	       14	  0	   43	  3.201
      0	       14	  0	   44	  1.569
      0	       14	  0	   45	  1.792
      0	       14	  0	   46	  1.593
      0	       14	  0	   47	  3.076
      0	       14	  0	   48	  2.172
      0	       14	  0	   49	  2.047
      0	       14	  0	   50	  2.939
      0	       14	  0	   51	  1.762
      0	       14	  0	   52	  2.832
      0	       14	  0	   53	  1.799
      0	       14	  0	   54	  1.739
      0	       14	  0	   55	  1.762
      0	       14	  0	   56	  2.078
      0	       14	  0	   57	  1.763
      0	       14	  0	   58	  1.796
      0	       14	  0	   59	  2.765
      0	       14	  0	   60	  1.737
      0	       14	  0	   61	  1.893
      0	       14	  0	   62	  1.489
      0	       14	  0	   63	  3.072
      0	       14	  0	   64	  2.107
      0	       14	  0	   65	  2.266
      0	       14	  0	   66	  1.846
      0	       14	  0	   67	  3.105
      0	       14	  0	   68	  1.790
      0	       14	  0	   69	  1.587
      0	       14	  0	   70	  1.910
      0	       14	  0	   71	  1.819
      0	       14	  0	   72	  1.790
      0	       14	  0	   73	  1.762
      0	       14	  0	   74	  1.585
      0	       14	  0	   75	  1.903
      0	       14	  0	   76	  1.857
      0	       14	  0	   77	  1.004
      0	       14	  0	   78	  2.329
      0	       14	  0	   79	  2.981
      0	       14	  0	   80	  1.837
      0	       14	  0	   81	  3.050
      0	       14	  0	   82	  1.884
      0	       14	  0	   83	  1.482
      0	       14	  0	   84	  1.959
      0	       14	  0	   85	  1.379
      0	       14	  0	   86	  1.244
      0	       14	  0	   87	  2.169
      0	       14	  0	   88	  2.122
      0	       14	  0	   89	  2.942
      0	       14	  0	   90	  1.593
      0	       14	  0	   91	  3.085
      0	       14	  0	   92	  1.374
      0	       14	  0	   93	  1.731
      0	       14	  0	   94	  2.092
      0	       14	  0	   95	  3.289
      0	       14	  0	   96	  2.091
      0	       14	  0	   97	  1.977
      0	       14	  0	   98	  1.964
      0	       14	  0	   99	  1.887
      0	       14	  1	    0	  3.118
      0	       14	  1	    1	  3.042
      0	       14	  1	    2	  3.068
      0	       14	  1	    3	  3.160
      0	       14	  1	    4	  3.280
      0	       14	  1	    5	  2.807
      0	       14	  1	    6	  2.997
      0	       14	  1	    7	  2.797
      0	       14	  1	    8	  3.278
      0	       14	  1	    9	  2.619
      0	       14	  1	   10	  3.013
      0	       14	  1	   11	  3.564
      0	       14	  1	   12	  2.403
      0	       14	  1	   13	  2.869
      0	       14	  1	   14	  3.213
      0	       14	  1	   15	  3.017
      0	       14	  1	   16	  2.550
      0	       14	  1	   17	  3.188
      0	       14	  1	   18	  2.852
      0	       14	  1	   19	  3.435
      0	       14	  1	   20	  2.763
      0	       14	  1	   21	  2.910
      0	       14	  1	   22	  3.084
      0	       14	  1	   23	  3.177
      0	       14	  1	   24	  2.242
      0	       14	  1	   25	  2.993
      0	       14	  1	   26	  2.228
      0	       14	  1	   27	  3.147
      0	       14	  1	   28	  2.804
      0	       14	  1	   29	  3.214
      0	       14	  1	   30	  3.219
      0	       14	  1	   31	  3.140
      0	       14	  1	   32	  2.955
      0	       14	  1	   33	  3.105
      0	       14	  1	   34	  3.038
      0	       14	  1	   35	  3.224
      0	       14	  1	   36	  2.465
      0	       14	  1	   37	  3.568
      0	       14	  1	   38	  2.074
      0	       14	  1	   39	  3.032
      0	       14	  1	   40	  3.031
      0	       14	  1	   41	  2.796
      0	       14	  1	   42	  3.015
      0	       14	  1	   43	  2.854
      0	       14	  1	   44	  2.731
      0	       14	  1	   45	  2.883
      0	       14	  1	   46	  3.054
      0	       14	  1	   47	  3.054
      0	       14	  1	   48	  3.256
      0	       14	  1	   49	  2.909
      0	       14	  1	   50	  2.868
      0	       14	  1	   51	  3.507
      0	       14	  1	   52	  3.140
      0	       14	  1	   53	  3.100
      0	       14	  1	   54	  2.009
      0	       14	  1	   55	  3.354
      0	       14	  1	   56	  2.079
      0	       14	  1	   57	  3.555
      0	       14	  1	   58	  2.932
      0	       14	  1	   59	  3.105
      0	       14	  1	   60	  3.184
      0	       14	  1	   61	  3.346
      0	       14	  1	   62	  2.505
      0	       14	  1	   63	  2.817
      0	       14	  1	   64	  3.124
      0	       14	  1	   65	  2.884
      0	       14	  1	   66	  3.064
      0	       14	  1	   67	  3.254
      0	       14	  1	   68	  3.063
      0	       14	  1	   69	  2.258
      0	       14	  1	   70	  2.884
      0	       14	  1	   71	  2.074
      0	       14	  1	   72	  2.860
      0	       14	  1	   73	  2.884
      0	       14	  1	   74	  2.452
      0	       14	  1	   75	  2.921
      0	       14	  1	   76	  3.547
      0	       14	  1	   77	  3.190
      0	       14	  1	   78	  3.348
      0	       14	  1	   79	  2.850
      0	       14	  1	   80	  3.062
      0	       14	  1	   81	  1.695
      0	       14	  1	   82	  3.415
      0	       14	  1	   83	  2.117
      0	       14	  1	   84	  3.329
      0	       14	  1	   85	  3.645
      0	       14	  1	   86	  2.976
      0	       14	  1	   87	  2.969
      0	       14	  1	   88	  2.737
      0	       14	  1	   89	  2.915
      0	       14	  1	   90	  3.133
      0	       14	  1	   91	  3.271
      0	       14	  1	   92	  3.563
      0	       14	  1	   93	  2.853
      0	       14	  1	   94	  2.864
      0	       14	  1	   95	  3.043
      0	       14	  1	   96	  2.891
      0	       14	  1	   97	  3.080
      0	       14	  1	   98	  3.255
      0	       14	  1	   99	  3.141
      0	       15	  0	    0	  2.475
      0	       15	  0	    1	  1.696
      0	       15	  0	    2	  3.060
      0	       15	  0	    3	  2.758
      0	       15	  0	    4	  1.914
      0	       15	  0	    5	  1.967
      0	       15	  0	    6	  1.477
      0	       15	  0	    7	  2.839
      0	       15	  0	    8	  1.691
      0	       15	  0	    9	  1.805
      0	       15	  0	   10	  1.736
      0	       15	  0	   11	  1.777
      0	       15	  0	   12	  2.999
      0	       15	  0	   13	  2.173
      0	       15	  0	   14	  1.907
      0	       15	  0	   16	  3.078
      0	       15	  0	   17	  1.618
      0	       15	  0	   18	  1.896
      0	       15	  0	   19	  1.850
      0	       15	  0	   20	  1.879
      0	       15	  0	   21	  1.853
      0	       15	  0	   22	  3.078
      0	       15	  0	   23	  2.905
      0	       15	  0	   24	  1.755
      0	       15	  0	   25	  1.804
      0	       15	  0	   26	  1.726
      0	       15	  0	   27	  3.229
      0	       15	  0	   28	  3.589
      0	       15	  0	   29	  1.848
      0	       15	  0	   30	  1.756
      0	       15	  0	   31	  1.768
      0	       15	  0	   32	  1.825
      0	       15	  0	   33	  1.871
      0	       15	  0	   34	  1.780
      0	       15	  0	   35	  2.057
      0	       15	  0	   36	  1.676
      0	       15	  0	   37	  1.966
      0	       15	  0	   38	  2.450
      0	       15	  0	   39	  2.908
      0	       15	  0	   40	  2.226
      0	       15	  0	   41	  1.780
      0	       15	  0	   42	  1.598
      0	       15	  0	   43	  3.297
      0	       15	  0	   44	  2.091
      0	       15	  0	   45	  1.784
      0	       15	  0	   46	  1.762
      0	       15	  0	   47	  3.232
      0	       15	  0	   48	  2.503
      0	       15	  0	   49	  1.761
      0	       15	  0	   50	  2.733
      0	       15	  0	   51	  1.495
      0	       15	  0	   52	  2.733
      0	       15	  0	   53	  1.734
      0	       15	  0	   54	  2.151
      0	       15	  0	   55	  1.791
      0	       15	  0	   56	  1.663
      0	       15	  0	   57	  1.648
      0	       15	  0	   58	  1.861
      0	       15	  0	   59	  2.647
      0	       15	  0	   60	  1.772
      0	       15	  0	   61	  1.892
      0	       15	  0	   62	  1.815
      0	       15	  0	   63	  2.910
      0	       15	  0	   64	  1.986
      0	       15	  0	   65	  1.783
      0	       15	  0	   66	  1.635
      0	       15	  0	   67	  3.321
      0	       15	  0	   68	  1.476
      0	       15	  0	   69	  1.788
      0	       15	  0	   70	  1.704
      0	       15	  0	   71	  1.869
      0	       15	  0	   72	  2.037
      0	       15	  0	   73	  1.489
      0	       15	  0	   74	  1.714
      0	       15	  0	   75	  1.979
      0	       15	  0	   76	  1.971
      0	       15	  0	   77	  1.929
      0	       15	  0	   78	  2.426
      0	       15	  0	   79	  3.292
      0	       15	  0	   80	  1.769
      0	       15	  0	   81	  2.919
      0	       15	  0	   82	  1.553
      0	       15	  0	   83	  1.942
      0	       15	  0	   84	  2.027
      0	       15	  0	   85	  1.677
      0	       15	  0	   86	  2.042
      0	       15	  0	   87	  1.774
      0	       15	  0	   88	  2.600
      0	       15	  0	   89	  3.071
      0	       15	  0	   90	  2.012
      0	       15	  0	   91	  2.903
      0	       15	  0	   92	  1.870
      0	       15	  0	   93	  1.786
      0	       15	  0	   94	  2.054
      0	       15	  0	   95	  3.193
      0	       15	  0	   96	  1.631
      0	       15	  0	   97	  1.672
      0	       15	  0	   98	  1.761
      0	       15	  0	   99	  2.052
      0	       15	  1	    0	  2.903
      0	       15	  1	    1	  2.888
      0	       15	  1	    2	  3.140
      0	       15	  1	    3	  3.295
      0	       15	  1	    4	  3.235
      0	       15	  1	    5	  2.716
      0	       15	  1	    6	  2.845
      0	       15	  1	    7	  2.842
      0	       15	  1	    8	  3.364
      0	       15	  1	    9	  2.692
      0	       15	  1	   10	  3.065
      0	       15	  1	   11	  3.394
      0	       15	  1	   12	  2.650
      0	       15	  1	   13	  2.792
      0	       15	  1	   14	  3.100
      0	       15	  1	   15	  2.840
      0	       15	  1	   16	  2.790
      0	       15	  1	   17	  3.124
      0	       15	  1	   18	  2.743
      0	       15	  1	   19	  3.153
      0	       15	  1	   20	  2.895
      0	       15	  1	   21	  2.758
      0	       15	  1	   22	  2.890
      0	       15	  1	   23	  3.149
      0	       15	  1	   24	  2.193
      0	       15	  1	   25	  3.012
      0	       15	  1	   26	  1.956
      0	       15	  1	   27	  3.115
      0	       15	  1	   28	  2.983
      0	       15	  1	   29	  3.341
      0	       15	  1	   30	  3.047
      0	       15	  1	   31	  2.828
      0	       15	  1	   32	  2.856
      0	       15	  1	   33	  3.276
      0	       15	  1	   34	  3.267
      0	       15	  1	   35	  3.181
      0	       15	  1	   36	  2.676
      0	       15	  1	   37	  3.410
      0	       15	  1	   38	  2.117
      0	       15	  1	   39	  2.913
      0	       15	  1	   40	  3.123
      0	       15	  1	   41	  2.679
      0	       15	  1	   42	  3.158
      0	       15	  1	   43	  2.862
      0	       15	  1	   44	  3.047
      0	       15	  1	   45	  2.910
      0	       15	  1	   46	  3.180
      0	       15	  1	   47	  3.163
      0	       15	  1	   48	  3.375
      0	       15	  1	   49	  2.724
      0	       15	  1	   50	  2.817
      0	       15	  1	   51	  3.266
      0	       15	  1	   52	  3.122
      0	       15	  1	   53	  3.099
      0	       15	  1	   54	  2.409
      0	       15	  1	   55	  3.098
      0	       15	  1	   56	  2.049
      0	       15	  1	   57	  3.698
      0	       15	  1	   58	  3.200
      0	       15	  1	   59	  3.188
      0	       15	  1	   60	  3.276
      0	       15	  1	   61	  3.087
      0	       15	  1	   62	  2.771
      0	       15	  1	   63	  2.791
      0	       15	  1	   64	  3.038
      0	       15	  1	   65	  2.988
      0	       15	  1	   66	  2.997
      0	       15	  1	   67	  3.067
      0	       15	  1	   68	  2.834
      0	       15	  1	   69	  2.142
      0	       15	  1	   70	  2.835
      0	       15	  1	   71	  2.238
      0	       15	  1	   72	  3.087
      0	       15	  1	   73	  3.190
      0	       15	  1	   74	  2.597
      0	       15	  1	   75	  2.779
      0	       15	  1	   76	  3.407
      0	       15	  1	   77	  3.221
      0	       15	  1	   78	  3.526
      0	       15	  1	   79	  2.852
      0	       15	  1	   80	  3.250
      0	       15	  1	   81	  1.898
      0	       15	  1	   82	  3.556
      0	       15	  1	   83	  2.053
      0	       15	  1	   84	  3.106
      0	       15	  1	   85	  3.444
      0	       15	  1	   86	  2.749
      0	       15	  1	   87	  2.731
      0	       15	  1	   88	  3.025
      0	       15	  1	   89	  3.027
      0	       15	  1	   90	  3.335
      0	       15	  1	   91	  3.106
      0	       15	  1	   92	  3.400
      0	       15	  1	   93	  2.755
      0	       15	  1	   94	  2.610
      0	       15	  1	   95	  2.743
      0	       15	  1	   96	  2.790
      0	       15	  1	   97	  2.899
      0	       15	  1	   98	  3.125
      0	       15	  1	   99	  2.905
      0	       16	  0	    0	  3.139
      0	       16	  0	    1	  3.039
      0	       16	  0	    2	  3.197
      0	       16	  0	    3	  2.250
      0	       16	  0	    4	  3.103
      0	       16	  0	    5	  3.267
      0	       16	  0	    6	  3.086
      0	       16	  0	    7	  2.281
      0	       16	  0	    8	  2.973
      0	       16	  0	    9	  3.111
      0	       16	  0	   10	  3.103
      0	       16	  0	   11	  3.019
      0	       16	  0	   12	  2.424
      0	       16	  0	   13	  3.140
      0	       16	  0	   14	  3.259
      0	       16	  0	   15	  3.078
      0	       16	  0	   17	  3.140
      0	       16	  0	   18	  3.145
      0	       16	  0	   19	  2.908
      0	       16	  0	   20	  3.142
      0	       16	  0	   21	  2.997
      0	       16	  0	   22	  2.353
      0	       16	  0	   23	  3.200
      0	       16	  0	   24	  2.919
      0	       16	  0	   25	  2.970
      0	       16	  0	   26	  3.195
      0	       16	  0	   27	  3.170
      0	       16	  0	   28	  2.854
      0	       16	  0	   29	  2.952
      0	       16	  0	   30	  3.097
      0	       16	  0	   31	  2.988
      0	       16	  0	   32	  3.067
      0	       16	  0	   33	  3.085
      0	       16	  0	   34	  3.138
      0	       16	  0	   35	  3.044
      0	       16	  0	   36	  2.957
      0	       16	  0	   37	  3.231
      0	       16	  0	   38	  2.958
      0	       16	  0	   39	  1.823
      0	       16	  0	   40	  3.363
      0	       16	  0	   41	  2.870
      0	       16	  0	   42	  2.955
      0	       16	  0	   43	  3.260
      0	       16	  0	   44	  3.244
      0	       16	  0	   45	  3.231
      0	       16	  0	   46	  3.111
      0	       16	  0	   47	  3.354
      0	       16	  0	   48	  3.429
      0	       16	  0	   49	  2.825
      0	       16	  0	   50	  3.031
      0	       16	  0	   51	  3.155
      0	       16	  0	   52	  2.909
      0	       16	  0	   53	  3.018
      0	       16	  0	   54	  3.144
      0	       16	  0	   55	  3.193
      0	       16	  0	   56	  3.239
      0	       16	  0	   57	  3.043
      0	       16	  0	   58	  3.109
